,Tot Dom Deposits to Tot Assets,Return On Assets,Assets per Emp,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Efficiency Ratio,Core Capital Ratio,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Number Employees,Return on Equity
3270,88.27207811,1.123717092,3.983625,4.579309171,65.7203821,2.637845388,72.33998337,10.96036288,0.632500011,0.461420653,56.0,10.39074353
3271,85.99555092,1.346744406,7.222466667000001,3.546557509,55.55535043,1.688227018,51.77304965,13.43365457,0.319835329,0.758501447,30.0,10.19798923
3273,90.35251062,0.64133788,3.87665625,3.536943313,36.20549281,5.797184249,80.74699867,10.6596481,0.062876351,0.099680618,32.0,6.6373558789999985
3274,80.54081593,1.511956025,17.81638462,3.359858742,29.395586600000005,3.650918891,29.54716981,17.46678162,0.014247905,1.068726631,13.0,8.492986386
3275,79.82288316,0.984424177,3.74046875,4.359168631,77.21040979,8.448929091,80.62259531,12.30840648,2.201428631,0.918756577,32.0,8.448929091
3276,71.42101888,0.6604544139999999,4.437769231,4.512611377,84.77318819,6.6999287239999985,79.7490264,10.00971477,0.401275762,0.879007427,26.0,6.6999287239999985
3278,88.72291340000002,1.996228023,4.563067568,3.817947157,72.37337377,6.902405685,48.81774122,10.12008668,0.025172729,0.366579423,74.0,18.54295032
3280,89.81299809,0.15325078,3.589826087,4.213921273,69.40387084,1.58991512,81.83632735,9.051467257999999,2.209141777,0.290797578,23.0,1.58991512
3281,87.80290503,0.73268042,4.002904762,5.231427144,77.22844125,6.8724721010000005,78.74015748,11.16879151,1.552444058,0.812366279,21.0,6.8724721010000005
3282,92.32358551,0.472290789,4.924173913,3.694031772,56.23631419,6.328864518,79.27199191,7.930628202,1.6643709830000002,0.187406424,23.0,6.328864518
3283,84.74825600000001,1.866009879,8.284242938,4.3546250230000005,71.45435041,17.03262392,52.44863901,9.370115791,0.161425509,0.169945252,177.0,19.99817174
3284,85.81188443,1.196044034,5.4061639339999985,5.522336133,82.48053224,11.76542982,60.71106095,9.700734928,0.6910751540000001,1.063888591,61.0,11.76542982
3285,78.56788414,1.055806252,5.888662338,5.523982458,79.57885172,5.039923815,61.45625982,13.76629471,0.0,1.107690584,77.0,8.501208703
3286,86.64986706,0.13333214599999998,2.591450758,4.632906933,76.31299304,1.38820183,96.01226994,9.506514907,1.902526226,0.506163361,264.0,1.38820183
3288,70.81381203,1.185826537,8.429018182,4.293546009,74.41436078,5.583318667,56.68635875,11.12218308,0.638055548,0.91670069,55.0,10.38999577
3289,81.33623729,0.261487089,17.8626383,3.686756129,78.70695282,1.503086498,66.58474612,12.09658606,1.399122619,0.809578589,188.0,1.503086498
3291,84.75695852,2.212162785,8.086953487999999,5.139403183,66.04838686,11.70638677,47.46720117,13.518217300000002,0.668892474,1.120111058,43.0,17.03352524
3292,67.74424682,0.8231582479999999,6.878531746,4.235851793,77.90110708,4.316558382,69.92130371,14.20124265,0.337027443,0.87398236,126.0,5.722784128
3293,86.35878148,1.830675805,6.8464375,4.332156323,83.63960576,15.31820184,84.83326357,11.32716004,0.108937434,0.664938456,48.0,15.31820184
3294,88.27037268,0.6096819370000001,4.311277419,3.563446244,62.08308891,4.877936477,76.49003664,9.004735092,0.987806922,0.314644722,155.0,7.086682731000002
3295,87.72418076,2.479869857,6.928707071,5.0455833430000006,72.82029676,5.486004148999998,52.50586701,11.13492191,0.952850241,0.37975549,99.0,22.29369108
3296,88.91347482,0.8728985859999999,5.875085714,3.71977881,50.00778104,6.631261662000001,63.13419394,10.89979192,0.221273367,0.597283668,35.0,8.545045692
3298,75.67896508,0.6063006360000001,5.33213278,4.094846488,82.66464028,7.167268423,78.81423876,7.968736746,0.286215881,0.7067420640000001,241.0,8.247652568
3300,83.66269344,1.241264785,4.844763566,4.254189593,77.21907054,12.23599108,59.00153067,9.648434777,0.503780554,0.45989829,258.0,12.23599108
3301,84.97586578,1.288820474,5.171667257,4.596619866,72.87199965,4.989152874,58.66649527,9.05107044,0.414511744,0.543937963,565.0,10.2419986
3302,81.72909729,2.537260249,4.292243902,5.963123283,76.69505972,5.122235157,50.11352284,12.19186467,0.7233694359999999,1.270424323,82.0,20.40341166
3304,90.344751,0.898980888,4.502732143,4.620718757,60.13134882,2.2958590880000003,72.72888259,10.41800696,0.120958307,0.460143132,56.0,9.94562439
3306,84.50588178,1.369804251,6.451684211,5.113987272,62.45370446,9.219770177000001,50.81063554,15.31647788,1.622587329,0.388763143,19.0,9.219770177000001
3310,83.12228759,1.889627919,7.933630769,4.227354145,63.38159267,6.942817383,53.03903346,9.361382297,0.525319671,0.748278153,65.0,22.11743366
3311,75.78694704,1.4248252280000002,4.347942982,5.133327451,89.31381143,-7.207096532,63.58270152,11.88015905,1.478618141,1.015678305,456.0,11.97007712
3312,87.00914245,0.7966179390000001,3.540666667,4.23389756,65.83087512,5.507907135,84.06352683,12.91261432,1.571162577,0.470433062,27.0,6.42863191
3314,79.63557461,0.454537936,4.533,3.935869589,71.46201488,3.939370395,85.72449527,11.712773,0.406307312,0.559361311,67.0,3.939370395
3316,84.25947417,1.228274491,4.805576923,3.668484093,48.67501701,1.827864971,68.83741259,11.9633878,0.52743207,0.3951751220000001,26.0,9.727309389
3317,91.19471256,0.510083449,4.2995,3.2657240730000003,52.80265147,6.0162892160000006,76.0,8.769287217999999,0.116292592,0.645967399,12.0,6.0162892160000006
3318,88.36104071,0.895241553,8.511189873,2.844037742,47.1968399,7.274829016,61.33976582,11.07373159,0.041717233,0.228641554,158.0,8.552932879
3319,90.37290142,0.419753802,6.482790698,3.277614981,72.94769694,5.307260842,82.4265506,8.896514928,0.499713015,0.281660919,86.0,5.307260842
3320,87.70501771,0.687384682,3.869823529,3.835694688,48.18505176,7.015040986,75.70422535,10.80390194,0.076762886,0.35252826299999995,34.0,7.015040986
3321,90.42792002,1.041845513,2.436045045,3.97395904,68.53081165,-2.256865766,80.07334963,8.506641117000001,0.25850496100000003,0.14201259,111.0,12.92486178
3322,80.85520438,0.8406371990000001,6.1034676260000005,4.357816808,80.56347259,7.815410008,68.13820743,10.7475643,0.268746862,0.5558231579999999,139.0,7.815410008
3323,85.95247065,0.5528486020000001,4.150512712,3.7892191,77.96060523,4.578749797,80.01424828,11.53581777,0.74740613,0.372317158,472.0,4.578749797
3326,90.1046687,1.189478786,5.751065217000001,4.059128286,66.59976035,7.673791271,69.27699167,10.65798055,1.319226306,0.227355546,46.0,12.35769235
3327,90.74069013,1.412665928,4.480377551,4.23765315,82.11532374,7.34985917,73.31862843,8.609452866,0.125832143,0.159428082,196.0,16.26686957
3328,87.04299337,2.42246372,5.036657143,5.687456372000001,80.54378471,5.765629252,52.89903739,11.46318568,0.0,0.377047889,35.0,20.96024786
3329,86.03194927,0.986144954,3.12409375,4.523331768,67.93320063,9.703884643,73.59983344,9.635412794,0.8477458459999999,0.5571446870000001,64.0,10.32177291
3330,88.33889847,1.6842923419999998,24.67673864,3.965685884,78.37902183,17.16851003,41.40459738,10.05745207,0.472703176,0.520168752,88.0,17.16851003
3331,84.032133,1.740715425,6.572823864,6.415681806,75.55214005,12.93997802,54.73710165,13.919581,1.22612306,1.086375135,176.0,12.93997802
3332,82.73529102,1.595311079,7.340258065,4.348389966,81.05190993,-6.858174793,62.98071912,10.58586852,0.07097403599999999,0.227887501,62.0,14.91747512
3333,78.47866202,1.616766329,8.610575758,5.834190215,87.25633382,12.44434831,53.53636125,12.93510604,0.8657429729999999,1.104171011,99.0,12.44434831
3334,89.72812443,1.4457162680000002,4.57268,4.001912643,50.76300988,-0.748989606,59.44407967,10.89708726,0.6888739209999999,0.214684414,100.0,15.46389516
3335,86.00864896,1.51390892,6.189117647000001,3.818700814,43.96521409,6.892455091,54.09015025,12.9812567,0.031364349,0.488629459,17.0,11.0032633
3336,79.67015934,1.023723272,5.865090909,4.0733131,62.18069936,0.472421318,63.16007455,12.4844023,0.066262633,0.747509323,44.0,8.298453411
3337,84.68845382,1.4052497080000002,11.14292063,5.185407955,87.6123213,8.34285549,42.76197739,10.65885368,1.314664874,0.94684977,189.0,14.12846956
3338,90.62628696,0.937832988,8.363814815,3.083514076,42.78262179,10.62874251,50.4809184,9.286074617,0.275436957,0.262892852,27.0,10.62874251
3339,87.76213143,0.7966493459999999,3.288387755,4.267415604,53.74012449,1.732380899,74.64012251,10.94560307,1.259844474,0.385487622,49.0,7.356994207
3340,91.61385368,1.34873079,5.996,3.224816763,51.33005337,3.60957854,57.36704446,8.472258312000001,0.0,0.21287818100000006,12.0,16.46237689
3341,91.30122844,1.275907905,4.358818182,3.673030704,63.17642397,3.494151234,62.16153668,9.054533126,0.132229337,0.246441746,55.0,15.30536667
3342,88.88718526,1.160501697,7.089152174,2.8861388480000003,39.80729897,0.5258705370000001,56.28967787,10.4109036,0.337932113,0.395768984,46.0,11.35513474
3343,92.02399262,0.414157575,3.612222222,4.62879471,73.93109812,-3.353042203,88.15789474,7.950023997000001,0.079975392,0.257155262,18.0,5.224507619
3344,71.6815552,1.031638937,12.10245954,3.735500319,76.25744158,5.714149671,56.46423343,14.16411994,0.295215395,0.8392801740000001,346.0,6.996402598
3345,73.1514997,0.583328806,6.154835443,3.912553802,78.81546258,5.029404013,77.97517501,11.86216992,0.538426101,0.624518971,158.0,5.029404013
3346,84.77056066,0.966445531,7.266354167,4.366494175,85.58280889,5.355673876,65.09929907,12.18780053,0.0,0.494810293,48.0,8.045266024
3348,83.74143205,1.426027818,3.483663484,4.753864436000001,70.03182259,6.543302582000001,71.31626285,11.62938214,1.753428036,0.14474693,419.0,11.8098632
3351,88.10122934,1.179448958,4.2381006710000015,4.472671735,79.67368566,7.86234812,73.15293618,9.192129204,2.052172922,0.468699143,149.0,12.65858087
3352,86.16041683,1.5131713180000002,5.9063870970000005,4.237250183,82.04622661,4.29429406,57.29017474,11.68481227,0.0,0.580733929,31.0,11.28691849
3353,87.9442188,1.653987195,2.697732759,5.143810392,71.17502884,2.82139286,64.96443089,10.93849395,1.070822562,0.5661937779999999,116.0,14.26370835
3354,76.71453969,0.550156604,4.518831731000001,3.7938753,66.13647801,1.67935332,84.58639976,9.902300915,0.365351409,0.427978237,208.0,5.221413672
3356,83.09491812,1.471524304,5.1597105260000005,4.233688564,80.07028138,5.75398648,63.47505572,9.559117612,0.193426804,0.5606266839999999,304.0,15.43557644
3357,83.6467906,1.675457748,6.005280374,5.884677457,82.71241042,13.49197489,56.09177684,12.50511802,0.227992499,0.652192682,107.0,13.49197489
3358,88.84564449,1.542262828,3.262622642,4.332005369,55.39992713,-0.929641069,65.5126498,9.656133614,1.7898553659999998,0.559738599,53.0,15.99459378
3359,86.42255323,0.7902048070000001,3.434617284,4.371099666,74.28757315,4.547106331,75.39131838,9.84399404,1.640163333,0.743569679,81.0,8.305045447000001
3360,77.63657226,0.675978558,6.21131746,3.737980186,72.22453637,5.45450294,72.62326781,11.31173401,0.071298424,0.688734539,63.0,6.098115766
3361,88.27614216,1.984625714,6.172520548,4.344413367,74.15944287,6.451473697999999,51.06359649,10.53232508,0.078784893,0.403671937,73.0,18.659647
3362,83.72044663,2.057135525,9.217083333,4.444207403,78.01274807,14.88918981,39.91861648,14.19013588,1.024818046,0.495524762,24.0,14.88918981
3363,84.81268205,0.65667883,3.948147059,4.667885398,73.40003129,1.724292383,85.98130841,10.58957109,1.188196995,0.310876749,34.0,5.927255067999999
3365,85.01690785,0.651486847,3.432151515,4.178557134,57.71183373,-3.3824804860000004,80.03663004,10.65206704,1.781725395,0.434785411,33.0,6.418039896
3366,82.47093837,1.228757923,3.852468852,4.510868407,81.41562192,8.5596371,72.13731838,14.04323637,0.281190771,0.28381509,305.0,8.5596371
3367,81.11395684,1.1240206940000002,9.613867925,4.1502903610000015,81.83225882,7.887279302,64.30841672,14.52570283,0.0,0.849343728,53.0,7.887279302
3368,83.95613484,2.184504078,6.474387097,4.572601342,79.48990065,10.25226083,44.51943216,10.32997582,0.065269598,0.535313667,31.0,21.19942884
3369,73.84807405,0.913246116,8.199901235,3.710825057,74.74977115,6.066480137999999,64.45542837,15.30292317,0.43872856,0.476602077,81.0,6.066480137999999
3370,74.90881569,0.5553232570000001,6.919184211,3.987729696,82.24920035,4.983298058,75.30706244,11.07568665,0.249877343,1.067011574,38.0,4.983298058
3371,88.04839682,1.125985765,3.5599636360000004,4.8618088880000006,79.97170553,8.067958264,65.26960207,9.275555442,0.8135936020000001,0.585510512,55.0,12.66189484
3372,81.62363928,0.781169958,6.1130909089999985,3.949953136,69.74798247,0.21789197,68.31711505,16.80546576,0.0,0.619642244,33.0,4.518391372
3373,80.90726311,1.357640872,9.62096875,4.322174873,80.28557415,13.26679716,54.946852,10.65792123,0.350471464,0.580798785,32.0,13.26679716
3374,76.74843616,1.55635977,6.794166667000001,4.699550015,61.65828529,0.5492061229999999,50.90568395,11.77661701,0.026983932,0.823494209,12.0,9.964168223
3375,90.78230835,1.069343891,6.111291429,3.921159576,60.32262529,9.966980155,63.63767767,8.561196706,0.122396389,0.132512932,175.0,12.26202282
3376,80.17961614,0.646882819,6.029525,4.486728297,82.53344998,7.12117562,75.01167679,9.029594297000001,0.218093465,0.800222966,40.0,7.12117562
3378,88.40631871,0.7983070659999999,3.65644,4.568033436,82.35967225,6.993792101,70.91815752,11.56692447,0.499611644,0.879533918,250.0,6.993792101
3380,86.12593496,1.155061346,5.910458332999999,4.481628444,84.38220386,9.836270213999999,66.14046627,11.78295248,0.0,0.609586971,96.0,9.836270213999999
3381,86.07392013,1.250001112,5.344276596,4.701305902,78.06771478,10.71135104,64.73443335,11.32351455,0.608910175,0.46817698,705.0,10.71135104
3382,75.55132540000002,0.655163653,8.893191734,4.411256795,71.7011943,1.432690954,77.89413284,9.352583418,0.5029066729999999,0.459277459,871.0,4.930258128
3383,81.20500383,0.981950231,6.27724359,3.904625971,66.71656879999999,-8.408171572,68.93498019,15.52816544,1.318560123,0.471848556,78.0,6.067621543
3384,91.26795105,0.441199699,3.855181818,3.696603906,61.44887636,1.5393444280000002,87.89328694,9.377530426,0.236694414,0.211903407,88.0,5.18516018
3386,88.25819349,0.7876828370000001,7.24152381,4.077203129,80.70321953,3.933246199,68.13793103,11.63686714,0.0,0.475423953,21.0,6.822267742999999
3387,79.61842994,1.095882838,5.859086957000001,4.457941993,74.57757923,8.923099913,59.86733002,12.10551356,0.435221395,0.941463055,46.0,8.923099913
3388,82.77654465,1.244457546,5.3162,3.52660226,43.66966379,4.212256195,55.32159265,14.98788118,0.467752655,0.51950319,30.0,8.536954547
3389,81.59927648,0.8335283659999999,4.5492,4.924454393,81.47429375,3.827033319,62.2132672,18.76021248,1.3980480080000002,1.005942388,35.0,4.519082743999999
3390,89.51362539,0.109261491,2.899,5.241287036,67.92982802,1.162937682,95.48081976,10.04042622,2.7509486030000003,0.926295205,28.0,1.162937682
3392,89.01384138,1.700193811,4.258675676,5.65411882,78.13620527,8.091503487,65.40513081,11.15243898,0.8110629490000001,0.779031197,37.0,15.78587797
3395,75.31106426,1.216360886,7.735168865,4.507789044,81.24694496,8.273601022000001,54.03724062,10.53683666,0.185801137,0.659454471,379.0,10.13994099
3396,87.31020972,0.6446626010000001,3.402878788,4.531117252,53.18936729,-0.6516425060000001,83.59240069,11.39818847,1.318847678,0.656230774,33.0,5.864782551
3397,81.5836027,0.911941476,5.1294197530000005,4.838837245,87.37830429,9.900398947000001,59.37195716,8.886821475,1.404870957,1.184795389,81.0,9.900398947000001
3399,87.77349723,1.100689572,9.913596026,3.91848787,69.74975166,5.27165703,64.08252359,9.953622778,0.636359325,0.516325625,151.0,10.48080429
3400,82.40232659,1.552691969,4.982590909,4.489425985,69.75222061,-8.065190444,59.67573976,10.75092135,0.928840113,0.386876514,528.0,13.93878494
3401,79.82381755,0.6143400139999999,5.316458333,4.287627657,82.93851640000003,4.03729633,80.39982616,15.56330164,0.369763705,0.5582325779999999,120.0,4.03729633
3403,72.73896706,1.205220346,4.664263158,5.498415777999999,82.64971057,10.67132723,73.19214876,10.9714866,0.13653648699999998,0.858016867,19.0,10.67132723
3407,79.61174013,0.957428526,4.125857143,4.909485501,68.42560853,7.188830936,81.00227790000002,14.97909812,1.225719331,0.841555985,21.0,7.188830936
3409,81.01857581,1.185982348,4.743195652,4.439167509,75.02096825,9.000728184,62.22422332,13.55858962,0.3991988520000001,0.623092699,46.0,9.000728184
3410,84.07375943,1.486524211,7.096710145,5.300656367,84.24346452,12.78360265,57.87764381,12.89984563,0.06565606,0.842923412,138.0,12.78360265
3412,92.92508289,0.513447676,6.459797468,4.034007851,85.93462193,8.113373555,76.39327689,6.637211148,0.299025717,1.077431308,79.0,8.113373555
3415,82.60109440000002,0.774423539,8.946922886,3.731629478,69.69407476,3.991621667,66.19692849,9.853739116,0.5620209620000001,0.60244646,804.0,5.528015029
3416,89.52286158,0.588114324,7.322852113,3.91979314,62.18667205,3.27024594,74.9215656,8.945248866,0.240708952,0.247050319,142.0,7.054696605
3417,89.23793399,0.919323092,4.948244444,4.298493068,51.31112718,3.810720268,75.26327582,12.0154191,1.102972547,0.480289331,45.0,8.668341709
3418,83.08400136,1.872928753,6.341946429,4.548660529,85.08147285,15.79093229,45.0339213,12.03058202,0.183303346,0.629116969,56.0,15.79093229
3419,86.60563779,1.084951363,2.8814285710000003,4.430918758,72.40739429,8.55013871,71.35522227,12.9630164,0.911891777,0.189436122,98.0,8.55013871
3421,84.81192536,1.164025885,6.535246246,4.3974879310000015,78.11973144,9.878348583,67.05889179,11.10847388,1.358445794,0.716169322,666.0,10.75222938
3422,70.71358689,1.296510632,18.59894643,3.941125426,84.99192543,-6.6638144289999985,34.54331928,11.38454679,0.225003144,1.168187691,224.0,10.87475562
3424,80.87806197,1.051965918,4.916038922,3.998932681,64.3099058,9.097509232,73.0318946,8.684704298,0.328449527,0.7515815570000001,334.0,12.0966881
3426,89.51754561,0.924246981,4.00784,3.698212496000001,54.10595233,1.281790437,75.06731287,10.1406089,0.486047347,0.311142666,25.0,9.420142421
3427,78.98401124,0.667842552,5.059111111,4.53035097,80.92550294,4.177570314,72.03200595,15.61972679,0.5022108989999999,0.702550384,54.0,4.177570314
3429,85.01674844,0.865256409,3.128130435,4.848141938,71.11345852,4.90199196,74.31771894,9.771408043,0.840433467,0.705221233,69.0,8.952739807
3430,86.80425545,0.390238045,3.0591818180000003,5.618735954,70.01129238,6.143188267,81.17206983,9.588726903,1.041573802,0.914146466,22.0,6.143188267
3431,90.9133335,0.88124437,3.649974576,4.490895902,68.9496328,9.42741811,76.07605516,8.999533903,0.384260861,0.33567885,118.0,9.694938488
3432,87.19702303,0.958375728,5.113542857,4.458830031000001,64.42462779,8.034058338,76.07702642,9.140849759,2.276122044,0.320517881,105.0,10.66852133
3433,88.67147541,0.847597266,4.919354839,4.515760132,78.82557377,6.656668732999999,69.91150442,8.792385564,0.826229508,0.926309771,31.0,9.977244744
3434,88.2976444,0.973728569,4.083732143,3.864535694,68.57785027,5.535178393,71.0484056,10.90707339,0.0,0.585669151,56.0,9.703234411
3435,82.05957836,0.591949479,4.3765892860000015,3.811529398,78.65469279,4.358560151,76.10713339,14.47883272,1.3586901080000002,0.86422623,56.0,4.358560151
3436,86.41457276,1.264119252,10.47718519,4.586049308,72.90338089,10.09426435,52.53816794,12.72373797,0.037824691,1.1309109309999998,27.0,10.09426435
3437,88.19539449999998,1.496516358,6.978719827999999,5.231132382,77.98127682,14.41733015,53.81125720000001,9.530926117,0.12649291599999998,1.046548615,232.0,15.84687642
3438,73.83260643,0.8872581970000001,7.748816327,3.382773035,41.16283725,10.32420326,76.24349686,9.189127458,0.319469465,0.826619677,98.0,10.32420326
3439,86.49501502,1.217921151,6.991886076,5.299705409,71.5442312,9.448907132,61.5520883,11.58896563,0.117858132,0.337443083,79.0,9.448907132
3440,81.70555333,1.572864426,13.50329412,4.917296744,77.05657879,9.375271932999999,53.93606870000001,9.925829249,0.329331405,1.161976258,17.0,15.54965811
3442,88.43827492,1.44071288,4.889625,5.098878923,77.93491321,10.85706137,58.60215054,11.29844287,0.497481913,0.8514632759999999,40.0,13.23382612
3444,71.26866575,0.426792495,6.681985294,4.2410774710000005,73.16885832,3.007409034,79.80302598,14.50586572,0.386905089,1.041935825,68.0,3.007409034
3445,77.83513912,1.470610838,9.105160714,5.084905911,76.72893022,8.79899489,51.45257572,11.31036656,0.076720129,0.493912887,896.0,8.79899489
3446,82.10518058,0.7639389,5.819391304,4.5319105760000005,83.70440656,6.625592723,74.3264942,11.74293125,0.444914304,0.268889626,46.0,6.625592723
3447,82.26927202,0.63318679,3.784058824,5.059404415,77.31194329,4.591947769,80.18018018,11.7972537,0.144569323,0.516467161,17.0,4.591947769
3449,75.59228289,1.210760437,7.294913042999999,5.405405405,81.44984891,4.748576182,63.1625183,10.14520014,1.937621809,1.133304619,23.0,12.11913972
3450,82.47732074,1.269103984,6.633197674,3.556608497,30.29441411,2.498322286,54.56843288,15.45789921,0.299760717,0.226514039,86.0,8.385038323
3452,88.34685449,0.44066236,5.766683333,4.727516041,76.46162872,5.0854353130000005,87.71984436,8.774471765,1.689879509,0.858868438,60.0,5.0854353130000005
3453,90.03309441,0.903819699,4.4860000000000015,3.66746304,47.60622792,4.390509633,78.32919768,10.61269336,0.046297884,0.189696364,26.0,9.46760102
3455,85.78354108,0.828258409,3.981125,3.83851317,81.62077302,6.175474798,69.78792822,13.69770709,0.961411661,0.525353591,40.0,6.175474798
3456,87.82567474,2.135148484,6.41284,4.987065686,68.71495313,20.4573529,61.63905841,10.18430168,0.704835923,0.248203568,50.0,20.4573529
3457,81.52635226,0.650962384,5.004734177,4.50490083,79.19817692,6.5743879000000005,77.48894402,10.20838084,1.237309484,0.636276335,79.0,6.5743879000000005
3459,86.64163745,1.612926775,8.191017699,3.887311266,70.12300329,5.8301260510000015,55.91202811,11.76475802,0.93421998,0.32750159100000004,113.0,14.99378907
3461,82.37315334,2.306761339,12.55907692,4.618151439,60.47327094,8.27662383,41.11761084,12.7510037,0.183746968,0.485948158,26.0,18.30889514
3462,84.34892703,1.7863332790000002,4.39346875,5.460390835,77.31078092,14.59178858,58.41509434,12.94496024,0.083220121,0.391581813,32.0,14.59178858
3463,91.16841289,1.17946168,3.511689655,4.356667733,59.03141233,13.84242704,77.07298433,9.493291207999999,2.893783325,0.219881301,29.0,13.84242704
3464,79.09773981,2.040360354,14.32476667,5.001701874,84.22157739,12.16470231,31.81874204,13.2742902,0.7278768940000001,0.979019046,90.0,16.12198999
3465,84.3556936,1.4714029240000002,8.942188679,4.492814711,76.82429695,15.35730708,59.8303149,10.147148,0.0,0.70439133,53.0,15.35730708
3466,81.63336239,1.50533856,10.1612381,4.036180721,76.94713649,4.866543752,45.23440083,10.5229729,0.905167162,0.940185097,252.0,14.17658307
3467,82.57683801,0.846645795,6.289970587999999,4.809776906000001,79.86383552,7.118076812999999,69.13966479999999,13.31702704,0.175349179,0.44404151,34.0,7.118076812999999
3468,79.71632262,0.898389752,6.139771429,4.222894772,65.71859353,6.5931813020000005,59.05292479,12.74383424,0.6659159020000001,0.5621684029999999,35.0,6.5931813020000005
3469,85.20969854,1.0018844409999998,4.453646153999999,4.196050152,83.7688739,11.06725546,66.44844517,9.182488219,0.31089479,0.437119745,65.0,11.06725546
3470,81.48412952,0.547997912,4.088384615,3.910146861,77.04958387,4.55584608,89.18588667,9.840850074,0.89465465,0.414391508,156.0,4.55584608
3471,81.81960202,0.5359669810000001,6.057449664,4.0386443210000005,66.43303492,6.625971142999999,74.75715411,8.346575646,0.613920404,0.829673833,149.0,6.625971142999999
3472,76.88676101,1.204207437,4.024512195,4.576756893,76.42374474,6.439385624,67.35664336,10.43582349,0.590285143,0.900258805,41.0,11.12257517
3473,86.06799614,1.146052958,4.367306667,3.765978009,46.70735282,9.479442678,67.07317073,9.0924172,0.35109358,0.5267055660000001,75.0,12.9645319
3474,77.27104803,0.66130862,8.027206897000001,4.694800498999999,80.63138722,6.645713169,74.90956072,9.93970191,2.105125242,1.083114582,116.0,6.645713169
3475,86.55096526,0.784935765,7.803695652,4.531369557,78.46115274,5.9196918589999985,68.00748363,13.46482101,0.054043513,1.118856681,23.0,5.9196918589999985
3476,84.87174496,1.1698829590000002,3.193594595,4.671031248,71.60955629,6.456163843,72.70259791,9.795608865,2.323908499,0.456948709,37.0,12.34212518
3477,83.80617659,0.893535663,4.900222222,4.28779606,70.14103669,2.153801569,71.35782088,10.58167243,1.014466464,0.375378145,45.0,8.939152041
3478,86.20772049,1.008954077,4.185111111,4.53709856,60.70461424,1.452832041,68.91223733,13.21878699,0.666383476,0.302843688,18.0,7.617551782
3479,86.66937649,1.666371669,3.027923077,5.042922954,67.92080549,7.626612752000001,62.95961423,13.17869152,0.846818925,0.130163941,39.0,12.95060071
3480,89.05684068,0.805959331,4.5555400000000015,4.128961096,69.44335907,5.835334711000002,73.18422318,11.04861232,1.540541846,0.748213342,50.0,7.635858746
3481,83.79422244,0.668383926,8.701,3.5937811230000003,60.46201586,4.9434784810000005,70.48851216,13.60999366,0.572009979,0.540602727,170.0,4.9434784810000005
3483,87.64453148,0.981924799,5.463775,4.949002945,76.84659416,6.910626988,69.58006831,10.00532809,0.222831284,0.430215422,40.0,9.758412834
3484,82.98513885,1.162923498,10.81722335,3.719538914,86.55202058,10.23213596,58.36072359,11.26567709,0.31987435,0.807731408,394.0,10.23213596
3486,83.41460596,1.672032061,4.051354515,5.150510201,71.47376285,5.75703632,60.83472776,11.51922616,1.040735375,0.472430014,299.0,14.25804047
3488,93.78813907,1.0983832059999998,15.14881395,3.678676579,50.2609,16.59572232,56.54774397,7.42828332,0.0,0.35876038,43.0,16.59572232
3489,85.56879979,1.340701669,3.2499782610000003,5.030427008999999,78.27543997,9.349324438,64.70262027,12.32921877,0.644485916,0.5250112570000001,92.0,10.70508494
3490,69.20800614,0.5821067089999999,6.228852852999999,3.806749635,67.44950362,4.498246615,76.10049895,12.8427144,0.219794736,0.777132278,333.0,4.498246615
3491,75.91349987,0.397543607,3.926608696,3.768691985,60.61154664,2.59791059,87.0842751,15.3464989,0.6937062629999999,0.5489445239999999,46.0,2.59791059
3492,82.48368876,0.929354308,5.119787879,4.071530663,67.50930732,6.43776824,67.69163189,9.863667281,0.429310716,0.7862000170000001,99.0,9.70204688
3493,81.28596265,0.765709179,5.960766129,3.874133337,79.38549791,6.238768521,89.31049251,12.60406499,0.180345945,0.769614962,124.0,6.238768521
3494,86.42317873,1.418585145,3.4555,5.764179865,75.29599019,9.550933899,59.93874426,13.15177182,2.332172921,0.658813608,34.0,11.29950987
3495,87.71961474,0.994622225,3.175242718,4.712195061,71.05182694,9.761611979,75.02457137,9.387805239,0.956734444,0.267265722,103.0,9.761611979
3496,87.40989651,1.243523339,5.183083333,5.173730267,78.43357933,10.4416677,53.92647379,9.07945995,0.639902246,0.7129960609999999,36.0,14.15316096
3497,82.62229761,1.847887334,4.60728145,5.642840359,77.78125383,12.36737006,51.49919627,11.33941322,0.400265641,0.328665276,469.0,15.19953378
3499,76.77765716,0.479336879,5.015444444,4.6085970000000005,75.61679848,4.097165453,76.49006623,11.29524281,1.194827828,0.921047103,27.0,4.097165453
3500,88.55606983,1.246899293,4.437092593,4.757292488,71.2257359,8.862854532,66.16588701,10.76892294,0.149831179,0.643315689,108.0,11.82514557
3501,84.12201831,2.143373784,5.350586957,4.938909966000001,88.81715537,9.607630525,49.10806175,12.65462685,0.479427288,0.793464224,92.0,16.25344155
3502,87.76310964,0.684978043,4.545,3.804792839,53.66153282,0.505836576,80.54740958,9.988785047,0.0,0.263200318,12.0,7.19844358
3503,82.7913599,1.287965468,3.393608563,4.351292107,69.95323102,3.867264689,69.94149617,11.99563903,0.394877941,0.122172353,327.0,10.64665351
