,Tot Dom Deposits to Tot Assets,Pretax ROA,Return On Assets,Net Op Inc to Assets,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Net Interest Margin,RE to Ave Equity,Efficiency Ratio,Net Loans Lease to Tot Assets,Return on Equity
2857,85.29603719,1.943396226,1.535377358,1.535377358,0.087264151,2.6839622640000003,4.505188787,10.67096784,60.05277045,79.25621443,10.67096784
2858,80.0479104,0.810055715,0.7533761409999999,0.706546164,0.839976692,3.083806698,3.391549774,5.157420429,77.44043983,72.12380179,8.888442442
2859,87.73635035,1.229343834,1.229343834,1.221480228,0.754906235,3.300617817,4.13893936,7.591063117000001,71.92740639,61.02251088,11.27123871
2860,77.26475925,1.000086947,1.000086947,1.000086947,1.22653631,3.5118972860000004,4.0317793810000015,1.797422279,74.65089535,61.78883221,8.519649924
2861,87.6239016,1.620946957,1.620946957,1.543153611,0.906781843,2.675647147,3.602316011,8.100543968,63.03931886,54.77382215,16.20209647
2862,87.20878611,2.415573343,2.415573343,2.415573343,0.355908005,1.856675982,4.157667546,13.38075881,41.84352233,78.43634104,20.15582656
2863,71.37748924,1.365975952,1.003447914,1.003447914,0.070525932,2.03535366,3.732388188,4.310542998,60.52244297,72.02226604,4.310542998
2865,81.97716376,1.280377535,1.00847654,1.00847654,0.7726873959999999,2.978696637,3.693947269,-7.971936489,69.93765586,77.07060025,10.8911564
2866,82.59978793,1.5167283619999998,1.473094186,1.473094186,0.639086415,1.957697989,3.087100158,9.656146207,53.78723662,78.73034935,16.17707
2868,74.64520214,0.941559136,0.941559136,0.911600437,0.669077629,2.59071423,3.055031175,5.709916067999999,72.64,49.628307,12.11750677
2869,85.64956640000003,1.242716735,0.933139684,0.933139684,0.8077413859999999,2.999762429,3.702272094,7.133873975,70.2213049,66.27882812,8.261416367
2870,87.92293411,0.770408944,0.613980732,0.613980732,0.305035014,2.694475953,3.377671679,5.870991506,77.32884399999998,69.15091123,5.870991506
2871,84.29051893,1.290879853,1.079262321,1.111365178,0.838594183,2.674721647,3.228694197,5.033041821,68.31777858,69.66761719,9.651570677999999
2872,92.37100831,0.430051492,0.430051492,0.430051492,1.784598706,5.289403382,4.751700066000001,7.898627244,92.48090068,62.91005694,7.898627244
2873,79.19084833,1.420979159,1.424597951,1.424597951,2.606133678,4.462574192,3.680327081,5.256789472,74.61265823,69.75154369,14.78159135
2874,87.31324233,2.173267828,2.173267828,2.169250697,1.290838069,2.684782499,3.741958165,17.98339804,55.28275862,51.36171871,19.11398495
2875,82.95170842,2.118368482,1.68910549,1.689861489,0.8288806320000001,1.676788654,3.415861259,10.12590636,41.45121641,80.44003314,16.2953626
2876,84.1003776,0.661955152,0.476386135,0.476386135,0.260350562,2.714293094,3.304368949,4.327223646,80.39376538,71.70366035,4.327223646
2877,87.27788788,1.4477326730000002,1.085385867,1.085385867,0.28458288,2.404063513,3.703321997,-7.172534791,62.41408935,68.07127742,8.74569298
2879,90.17565598,1.373874924,1.371816685,1.371816685,0.675102585,2.516197895,3.445573559,10.36745823,63.671875,62.86495283,16.90498082
2880,78.66310340000003,3.171292091,2.312416638,2.318630275,2.576737137,2.528104824,3.744681367,8.308068621,42.01953796,74.7168355,20.70965183
2881,89.16165816,0.957208409,0.953636736,0.953636736,1.678686389,4.23421854,3.953063293,10.45043529,77.53551371,54.15176221,10.45043529
2882,80.53444801,0.902935099,0.7699066809999999,0.7365930479999999,0.401346361,2.75365057,3.539286845,5.480027473,74.6450097,70.31112076,5.480027473
2883,82.88291389,1.445271823,1.176493703,1.176493703,0.6908069240000001,2.980136354,4.213024014,9.936396388,65.21066208,79.9926587,13.31672819
2884,80.08804128,1.52761696,1.197452103,1.20468774,0.401605322,1.995570325,3.48739291,5.076421463,54.60062706,76.83829089,9.863442844
2885,83.05399915,0.503180903,0.471584376,0.469128804,0.254016169,3.365776435,3.803859566,-8.415159372,87.05318362,80.64163365,4.040256988
2886,86.23105743,0.581191051,0.459254889,0.459254889,0.226778469,3.205667502,3.960694115,2.611205692,80.64793578,69.33865299,3.472989749
2888,90.64514204,0.283384693,0.265486712,0.265486712,0.346027625,2.699612076,2.805387879,2.890234417,87.86407767,33.70434471,2.890234417
2889,87.59232112,1.253269557,1.253269557,1.253269557,1.28376948,3.682172504,4.1121552260000005,8.488435921,73.24875896,42.29528796,17.05232461
2890,87.99749904,1.2228549,1.041171737,1.041171737,0.910046725,3.094158865,3.696394342,6.466432926,71.67359275,56.89402439,11.02609717
2891,85.52202606,1.7854057680000002,1.297834536,1.295973757,0.638317893,3.387089043,4.848922116000001,13.89309128,64.77477477,86.09622652,13.89309128
2892,89.01248325,2.190738832,2.190738832,2.190738832,0.92198692,2.375680161,3.875724868,7.578698435,51.93222354,63.91929001,21.30764953
2893,88.07900426,1.12918418,1.12918418,1.12918418,0.788225007,3.51200912,4.360263083,4.285973727,74.81358741,67.28282143,10.54543253
2895,90.89344615,0.907246302,0.907246302,0.907246302,0.450505466,3.306304824,4.184505018,5.053804425,75.37313433,65.76418818,9.837171154
2896,90.48752589,0.806561671,0.7670675809999999,1.075276562,1.17241617,3.0536582,3.404473791,5.050125967,70.14053572,62.25012617,8.919671779
2897,85.81115055,0.453855589,0.397852843,0.397852843,0.350017164,3.097068539,3.5951072660000003,2.631517248,83.04395433,77.38546448,4.77312437
2898,83.15831506,1.276936096,0.963825827,0.963825827,0.14164512199999998,1.44435424,2.695449374,8.628647423,52.34032561,80.42067104,10.92463055
2899,78.87438349,1.274806692,1.099364883,1.093002475,1.52803475,3.127725854,3.312807864,7.340668938999999,67.01972414,48.52728968,9.875535218
2900,87.52982817,0.996651149,0.73804821,0.73804821,0.185370248,2.155787331,3.250853594,6.089981602999999,64.90230906,61.86390364,6.089981602999999
2901,79.90258243,0.750399977,0.750399977,0.750399977,0.144416599,1.384700336,2.379572837,0.865031325,60.82089552,21.01394973,3.820555019
2902,83.50919569,-1.320504675,-1.003742392,-1.013153623,4.761208967,8.553498011,2.73035828,-8.948639683,117.091122,71.98706362,-8.948639683
2903,88.70634459,1.367406738,1.314926309,1.314926309,0.358616266,1.921366824,3.150256417,-2.56994558,58.42198582,42.21041909,12.33027081
2904,73.7815642,0.867951822,0.5880688070000001,0.5880688070000001,0.198119438,2.952923048,3.88290815,2.579666161,77.03035275,91.89039834,2.579666161
2905,82.68700586,2.652405816,2.8431688530000003,2.8431688530000003,0.002284587,2.508476818,6.069553625,18.52123154,41.98852772,89.78331700000003,22.30253764
2906,84.84377869,1.017512585,0.85201355,0.851534586,0.731702451,2.74277944,3.422832173,0.94693847,70.7249419,70.95767879,7.128276112999999
2907,86.3482235,1.270917877,1.270917877,1.270917877,0.799417046,2.4454659,3.221954134,7.801005919,63.80357746,28.574879,13.44647073
2908,84.71342866,1.715609744,1.688350801,1.688350801,1.880015246,4.317135146,4.909938008,16.93823824,67.73589949,87.53013524,16.93823824
2909,76.51027557,1.451326264,1.08042009,1.062618396,1.2437149509999998,2.511015267,3.344688669,9.476305748,56.43927807,86.59847505,10.03439207
2910,83.2569962,1.248528987,1.092829093,1.092829093,2.532216014,4.455863088,3.431142862,6.576095822,78.1128476,61.82503528,12.16880666
2911,80.73655215,0.979108284,0.7934822090000001,0.447885244,0.758019317,3.514705062,3.614069718,8.360656664,84.7654684,80.67013651,9.517059096
2912,83.29207255,1.008141809,0.8139614609999999,0.8139614609999999,0.34447061799999995,3.185355716,4.273232265,5.656976475,74.54092748,77.4830472,5.656976475
2913,77.96436032,1.59197625,1.523376977,1.523376977,0.264935126,2.358395723,3.947320351,7.569362413999999,57.6300578,80.30114499,12.69445155
2914,78.51212029,0.955526873,0.730244516,0.730244516,0.189017392,2.635254101,3.826494493,5.623565969,70.14772561,76.93910832,7.526404001
2915,91.11632449,0.962293072,0.962293072,0.962293072,1.146361587,4.3547186060000005,4.657393125,6.133899658,81.34495442,72.39591516,11.3117362
2916,81.86049579,2.045909204,2.045909204,2.072454828,0.305906721,2.112273265,4.390160264,8.023709077000001,49.43055761,67.33940747,12.99286958
2917,92.75533485,0.7708803129999999,0.7708803129999999,0.7708803129999999,1.288524581,4.137430084,3.908756668,2.26165866,82.30712166,69.43765937,10.52052455
2918,80.50724881,1.845062194,1.399673156,1.399673156,1.005935698,3.054217225,4.631216938000001,11.80373308,58.96194927,84.59290592,13.42847267
2919,74.50623997,1.23810056,0.923041291,0.923041291,0.235779649,2.380962616,3.581617777,8.649231687,65.78947368,83.11139165,8.649231687
2920,84.18205126,1.597114781,1.150812727,1.150812727,0.422370523,2.554376006,4.030658783,10.05638398,61.52912621,80.65609512,11.06565575
2921,85.18983402,0.729622329,0.729622329,0.729622329,0.154636374,2.748607102,3.888186105,7.382375075,73.11703359999998,74.27385892,7.382375075
2922,74.73493715,1.598802269,1.276532454,1.278861,0.434948484,1.858624726,3.978058674,7.991127437999999,44.27803662,85.82153433,10.91303245
2923,88.61661095,1.277991653,1.259624795,1.259624795,0.8743478990000001,3.881387083,4.977760008,5.583416302000001,70.22790884,59.1893803,12.20570398
2924,87.28568677,1.422649875,1.422649875,1.321683702,0.950663427,3.207500692,4.439104287,8.327838194,65.03668989,64.11917466,13.21941876
2925,85.40848547,1.943521239,1.4764909469999998,1.4764909469999998,0.5970110120000001,2.354282821,3.970921827,8.976081572,52.8907649,73.48587369,11.24796468
2926,85.91047339,1.3645936930000002,1.057581581,1.056563933,0.726094378,2.9610566730000003,3.966491747,5.515475273,67.4689365,75.24143503,11.19918846
2927,79.18794586,1.356802556,1.290617066,1.290617066,1.170798505,3.1609277380000003,3.612587941,2.121927776,69.38620864,73.71648348,10.21234176
2928,85.26015728,1.649399279,1.3163033240000002,1.3163033240000002,0.32390710100000003,1.6287243569999998,3.140785976,6.435912805,49.68465312,62.09168451,11.78203846
2929,81.96333902,1.381172343,1.12082503,1.12082503,0.432228579,2.907135139,4.058761655,11.29157466,67.77690044,78.57010974,11.29157466
2930,84.29572888,1.510552845,1.107307475,1.107307475,0.308364107,2.986603412,4.471247633,8.591455906,66.41093263,79.74281666,9.728142465
2931,82.57308533,1.900987473,1.900987473,1.900987473,0.595327038,2.77706533,4.384546675,-1.098382632,57.52401281,66.11232514,18.70578906
2932,86.63636771,1.563749452,1.177719253,1.177719253,0.5561452029999999,2.412143507,3.800945547,8.96589659,59.46236559,68.17601755,9.900990099
2933,75.59398435,1.435805093,1.14849299,0.839206505,0.739893715,2.623621987,3.192860099,7.623432307000001,69.31578654,74.61710341,7.623432307000001
2934,85.69974379,0.935163714,0.6499719429999999,0.6499719429999999,0.168019958,3.097315281,4.014017986,4.328442438,76.80921053,74.90925015,4.977426637
2935,88.85107059,1.090438417,0.966064804,0.966064804,0.7679347470000001,3.498369404,4.434509623,8.823140933,74.91483431,54.73150216,8.823140933
2936,82.88017413,0.672021427,0.616329044,0.616329044,0.237620836,3.300701928,4.161701313,4.052897638999998,83.00653595,60.73009666,4.052897638999998
2937,91.33905549,0.860338877,0.860338877,0.860338877,0.682945987,3.626736071,4.1713547680000005,4.684463537,80.23118834,54.32736056,10.57584126
2938,76.10943478,0.543710661,0.408444883,0.407874456,0.21276681,2.13175977,2.548266504,1.799960723,79.72814835,55.71108521,1.799960723
2939,87.85736652,1.850765161,1.850765161,1.850765161,2.654708929,3.542436064,3.031624197,7.414911491,65.68336533,48.98376491,15.72569147
2941,83.75341104,0.404448938,0.319106502,0.319106502,0.202224469,3.307947051,3.745892322,3.725633114,88.14150473,64.39263825,3.725633114
2942,89.15424803,1.7628058030000002,1.7628058030000002,1.7628058030000002,0.03006735,1.940632704,3.780218152,8.259206738,52.40083507,70.06894484,17.635683899999997
2943,86.69947694,1.293385973,1.293385973,1.293385973,0.345850462,2.964206925,4.32027502,-2.09502302,68.37887067,67.9195865,11.83326795
2944,88.1709828,1.846962673,1.846962673,1.853010357,0.793456132,3.227447325,4.78699677,2.070573297,60.97030011,70.47569334,15.7041329
2945,87.60302990000002,1.392573778,1.146751499,1.146751499,0.431289215,2.719762602,4.144483496,9.378594197,63.23636895,73.35546681,11.98777562
2946,78.85620147,1.521091661,1.178174893,1.175773969,0.510069698,2.471837264,3.886492374,6.537216827999999,60.32444668,76.53955572,10.03667745
2947,69.59722653,0.478639951,0.468960995,0.468960995,0.826145668,2.839680594,2.7149336660000003,-6.248169676,85.57583741,81.84650554,4.978647667
2948,84.54027109,2.0371145530000003,2.0371145530000003,2.03478908,0.234872797,1.667364309,3.721167898,7.356199506,44.61729932,46.06507563,17.138379699999998
2949,74.68227647,1.500260175,1.215750782,1.215750782,0.280557873,1.912535359,3.362081154,4.912641409,56.04013894,57.3434598,6.459213704
2950,86.19669535,1.576014469,1.202643434,1.205887163,0.18873851100000005,1.5229103780000002,3.2642439480000003,12.40351265,46.10699043,78.73477389,12.40351265
2951,75.14328272,1.052418479,0.8305610809999999,0.8305610809999999,1.039781032,3.10600357,3.4899709430000003,8.214231033999999,74.37794217,63.89868525,8.214231033999999
2952,86.92289681,2.419438302,1.684886784,1.684886784,0.108630858,2.644089873,5.53300479,10.21975858,50.27399185,79.36831724,12.83097442
2953,82.20600425,1.184363209,0.949291119,0.950251414,0.45994105,2.74324127,3.75367965,9.100498657000001,70.36124795,71.47107157,9.100498657000001
2954,73.17233890000001,0.611243608,0.465527498,0.465527498,0.276696883,1.50955341,1.966159735,8.52758243,70.31011693,55.23085799,8.52758243
2955,87.98243857,1.47646482,1.066335703,1.066335703,0.6025743170000001,2.839355422,4.038520694,6.819820066,65.78947368,65.92214209,9.726156888
2956,78.88822399,-0.092748384,-0.015458064,-0.017806501000000002,0.683722064,3.081505615,2.448435398,-0.127167347,103.1442786,66.56492727,-0.127167347
2957,80.11463218,1.544718171,1.220748851,1.220748851,1.562177596,3.409702149,3.9601313,9.025351531,65.06763823,81.63387463,11.91332633
2958,90.22605847,1.3849697559999998,1.3849697559999998,1.33139259,0.401828749,2.344001038,3.6007509310000003,17.61700228,62.63421618,53.09420893,17.61700228
2959,87.65628776,1.676426695,1.255803351,1.255803351,0.654190634,3.5479983560000004,4.868593831,10.73527562,67.67598843,70.60236448,10.73527562
2960,78.86669289,2.042383783,2.042383783,2.042383783,0.459329784,2.411950837,4.3110884160000005,4.181411825,46.69477234,48.69578537,11.44364243
2961,76.56569127,0.701446566,0.700680376,0.6819087309999999,0.235986392,1.79441601,2.5540891340000003,3.218587776,70.22488756,44.30092623,3.218587776
2962,84.49238579,0.5332983579999999,0.436115977,0.434140203,0.423265414,2.9990001060000004,3.3442205730000003,4.731943217,83.55336764,75.22763325,5.647132234
2963,88.84482245,1.483898189,1.286344421,1.286344421,0.720622267,3.847808618,5.201063064,7.657841325,70.97308489,83.64893056,12.94378489
2964,87.65418514,2.369046597,2.138359792,2.138359792,3.669609092,4.177474286,3.681327208,19.51090964,60.12928484,66.59387368,19.51090964
2965,88.27008572,1.5713073969999998,1.32035867,1.319391712,0.663057187,2.82144647,4.23625,10.58665205,61.81588903,57.7071642,11.43398295
2966,86.99175929,0.6789547159999999,0.6789547159999999,0.6789547159999999,0.890376058,3.554628739,3.598397723,2.220181955,83.96264718,68.56795394,6.593773475
2967,91.51788508,1.150869016,0.947229994,0.947229994,0.573891788,2.21148892,3.000723305,5.297291206000001,65.23321957,39.72194404,11.82740655
2968,81.7467291,1.338334758,1.104848298,1.104848298,0.067398153,1.542936294,2.953474564,4.496617589,53.55054302,37.61870945,6.088340629
2969,90.27574872,0.7526040970000001,0.706051267,0.706051267,0.244402362,3.029813403,4.013040278,1.307293974,76.79449361,89.43024105,8.812129751
